ID	CK0-1	CK0-2	CK0-3	CK1-1	CK1-2	CK1-3	CK14-1	CK14-2	CK14-3	CK3-1	CK3-2	CK3-3	CK56-1	CK56-2	CK56-3	CK7-1	CK7-2	CK7-3	F1-1	F1-2	F1-3	F14-1	F14-2	F14-3	F3-1	F3-2	F3-3	F56-1	F56-2	F56-3	F7-1	F7-2	F7-3	T1-1	T1-2	T1-3	T14-1	T14-2	T14-3	T3-1	T3-2	T3-3	T56-1	T56-2	T56-3	T7-1	T7-2	T7-3
beta-lactam__TUS-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__Toho-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VEB-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VEB-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VEB-3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VEB-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VEB-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VEB-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VEB-7	0	0.000113463578745863	5.85250223078967e-05	0	0	0	0.000108768216763858	0.000176072022774811	7.45976134868654e-05	0.000104959405190946	0	4.86355585310789e-05	0.000105850005677886	7.8285055853748e-05	7.51497460371398e-05	9.96105343931431e-05	0.000104882786893851	0.00014302264039183	0	5.12480131851499e-05	0	5.36435669675502e-05	0.000182146105598514	0.000321633281111017	3.19751603832797e-05	0.000126475934101466	0	5.02901399250565e-05	4.80037544835909e-05	5.49777798139918e-05	4.54708936533599e-05	0	0.000143240592014383	5.0318319593012e-05	0	0	0.000193444987474614	1.93689579085854e-05	0.000167088588100196	0.000151064163615476	4.62734073320085e-05	0.000152525403148499	4.64094220633374e-05	0	0	4.89269664802446e-05	5.01007496219703e-05	9.13944498614164e-05
beta-lactam__VEB-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__VIM-9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__ampC	0	0	0	0	0	0	0	0	0	0.000181690254564749	0	0	0	1.14453965379976e-05	0	0	0	0	0	0	0	0	0	0	1.97020756836447e-05	0	0	0	0	0	0	3.74120868211222e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__blaB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__blaI	0	0	0	0	0	0	0	0	0	0	0	7.03737514556358e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014312230503441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__blaR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.77548768977351e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__blaZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__ccrA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__cephalosporinase DHA-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__class A beta-lactamase	0.00180841021710043	0.000900078185487392	0.00146674706749519	0.00166388867926359	0.00195133051161069	0.00103199848250465	0.00162889346920631	0.00162614506617395	0.000220570843215852	0.000682532424122631	0.00133671044126383	0.00153267603738988	0.000155756883737222	0.000226722174755289	0.000122473230887141	0.00109015371949053	0.00136308746000125	0.000889626049141773	0.00183405256818714	0.00109416630527952	0.00126869289113608	0.00148480941342766	0.000860158474604209	0.00147455973409274	0.00115211803898002	0.000636045810306021	0.000999248871664234	0.00196017404309575	0.00209185239798643	0.00218193835641269	0.00105148545375646	0.000925379425600687	0.00170040452430685	0.000979473105162061	0.000756327597305744	0.00156779529983801	0.000223385321640267	9.74156084032065e-05	0.000226916477606421	0.000812415098909797	0.000845311637763705	0.00163035479519962	0.000159112001391024	0.00125079501778204	0.00183428954938527	0.000441519687687393	0.00132131302401291	0.000948015155399099
beta-lactam__class B beta-lactamase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.18252833342364e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__class C beta-lactamase	0.000101340027573855	0	3.05392350262847e-05	9.33408891995685e-05	0	0	0	0.000104175523389706	0	0	9.15814130971732e-05	0	0	0	3.18905380480253e-05	0	4.37788521590259e-05	0	0	0	0.000290514864275573	4.47872293844258e-05	0	0	0.000115578343571412	1.69167236877121e-05	9.96708841758732e-05	0	0	9.59267468478616e-05	7.53184992868431e-05	0	8.25220663248243e-05	3.93852815662581e-05	0	8.87946375975843e-05	0	0	0	4.32148726760689e-05	5.66543685303919e-05	0	0	0	0	4.0844956461656e-05	4.09578728584962e-05	0.000218452432248497
beta-lactam__class D beta-lactamase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__fmtC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__mecA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__mecC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__mecI	0	0	0	0	0	0	0	0	0	0	0	0	6.25036145814124e-05	7.67578620253145e-05	0.000133620729875244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000257547386748136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__mecR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
beta-lactam__metallo-beta-lactamase	3.47186379462068e-05	0	0	0.000245217749558831	5.90132182190947e-05	5.72182043393135e-05	9.89134397172419e-05	6.59808353879725e-05	0	0.00015150347245838	0.000325150643004529	0	0	4.28487663514808e-05	0	5.9917014934316e-05	0	0	0	0.00164884725683489	0	0	0.000317024615264155	0.000131403276607583	0.000807584397157908	0.000256710299697629	0.000435800943554064	0	0	0	0.000502132098085782	0.000352726342308816	0.000190036602332863	0	0.000177696146346795	0	0	0	0	9.13463856155585e-05	0.00020726421477732	0.000114370145558373	0	0	0	0	0.000114790223271794	3.54588328398315e-05
beta-lactam__penA	0	1.94304753980602e-05	0	0	0	0	0	0	0	5.42917358436422e-05	0	0	0	0	0	0	0	0	0	2.67820453424516e-05	0	0	0	2.156639985024e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5666104414086e-05	0	0	1.60154057210819e-05	0
beta-lactam__vim-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bleomycin__bleO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bleomycin__bleomycin resistance protein	0.00014399664705014	0	0	0	0	0	0	0	0	0	0	0	1.75761020150346e-05	5.83119086057791e-05	9.26071098896603e-05	0.000117703647115412	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.34079553311678e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
carbomycin__carA	3.43187653187376e-05	1.91554160367083e-05	2.1172391615319e-05	0.000119343348498119	3.17066632975399e-05	6.14844739611044e-05	6.46442854277982e-05	3.76163130812042e-05	0	9.42941411708378e-05	0	0.00010170603586053	0	0	0	1.57132643521028e-05	1.89715385851551e-05	3.06689406999108e-05	1.62623928506039e-05	3.70796272047424e-05	2.00781139584394e-05	0	0	5.57145042955067e-05	8.0446992358461e-05	0	0	0	0	3.31485302770388e-05	0	3.01718870492653e-05	0	9.89055834645946e-05	0	6.15369630019037e-05	0	0	0	8.80924591465709e-05	7.86787892603406e-05	1.69297912833118e-05	0	0	3.2688187912172e-05	0	2.96037944227258e-05	3.09969833354849e-05
chloramphenicol__catA	0	0	4.97180605542071e-05	0	0.000158821558881314	0	8.27121076938582e-05	0	0	0	0	0	0	1.49138143996627e-05	0	0	0	7.5587749849151e-05	7.54257446185416e-05	0	0	0	0	0	0	0	0	0	0	0	4.00079268258025e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chloramphenicol__catB	0	0.000173285797938813	0	0	0	0	0	6.90886283591451e-05	0	0	0	0	0	3.94008772806328e-05	0	4.45269016697588e-05	0	0	0	0.000238360203547819	0	0.000336064174773852	0.000293426224316823	0.000143200895005594	0.00618540098729465	0.00146000166918172	0.00142384757310131	0.00020835878932455	0.000171746766041292	0	0.00209044373915569	0.000576378826409378	0.00118994826786772	0	0.000165199907709549	0	6.33169690803608e-05	8.88614994843089e-05	5.93257682182309e-05	0.000235953204811336	4.39230120389541e-05	0	3.52416944684137e-05	0	8.57675787600323e-05	6.1148353186765e-05	0	0.000239088447208811
chloramphenicol__catD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.41514296300101e-05	0	0	0	0	0	0	0	0	0	0	0	4.63276370074353e-05	0	0	0	0	0	4.17262256088066e-05	0	0	0	2.27721806951262e-05	0	0
chloramphenicol__catP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chloramphenicol__catQ	0	0	7.81283808708969e-05	0	0	0	0	0	0	0	0	0	0	2.23707215994941e-05	5.81211987853425e-05	0	0	7.8737239426199e-05	0	0	0.000136393653588906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chloramphenicol__catS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
chloramphenicol__cat_chloramphenicol acetyltransferase	0.000311901623987794	0.000394163607321562	0	0	0.000327301899078666	5.62371904690621e-05	0	0.000191927548446505	0.000203598284062785	0.000158499303798449	0.000390799591085687	8.4448501746763e-05	6.328507964739e-05	0.000161437521538652	0.000174428295278608	0	0.000161336920731575	0	3.96977603255482e-05	0.000470601030275042	0	0	0.000200022733374405	0	0.000179403075213249	0.00030599327865657	0.000125643221297252	0.000189308095541764	0.000448952340656062	5.00406580346531e-05	0.000138776877344608	7.01109554830684e-05	5.36703471332088e-05	7.59857452439928e-05	0	8.15460957528835e-05	0.000115930077800459	0.000155190952339609	0.000106879964328403	0.000161497346583145	0	0	9.95177394931909e-05	0	0.000355471854017623	7.2940271092807e-05	0.000115431259583572	0
chloramphenicol__chloramphenicol and florfenicol exporter	0	0	5.09477184689837e-05	0	0	0	0	0	0	0	9.0451053193716e-05	0	0	0	1.33984658252526e-05	0	0	0	3.42353485047528e-05	0.000231360151572775	0.000290410269773241	0.000166380271303871	0.000115137928811813	0.000472935515655585	0.00240591159145454	0.00184167906244642	0.00209304469134002	0	0	0	0.00108920290699715	0.00115792354130432	0.000631047270953583	0.000132304591718952	7.72183863574371e-05	0.000136447985888114	0	1.68612360260656e-05	1.64873914267162e-05	0.000693809246683392	0.000507931249498621	0.000584549513086445	0	0	0	1.71101321375358e-05	0.00043525137866773	0.000210597416700037
chloramphenicol__chloramphenicol and florfenicol resistance gene	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.54913086792555e-05	0	0	0	0	4.75136618367746e-05	0	0	0	0	0	0	0	0	0	0	8.78281473020323e-05	3.73055502663397e-05	0	0	0	0	1.93264004460404e-05	0	3.62163119936875e-05	0	0	0	0	5.31023493142889e-05	0	0	0	0
chloramphenicol__chloramphenicol exporter	0.000874670950885999	0.000254079984395615	0.000350068822910244	0.000388092983861203	0.000519662260597492	0.000111795316104479	0.000330476042166804	0.00053698783402896	6.17858349932763e-05	0.000701604177672523	0.000487228994682285	0.00079888908733124	2.96132413545619e-05	3.32342579832484e-05	6.76126349453038e-05	0.000539338337503475	0.000375216566400414	0.000278862284804514	0.00126842420700052	0.00288775389920783	0.00248645831064157	0.00223781223149949	0.00397785246560832	0.00427356896531601	0.0400773341272724	0.0258400245871157	0.0347151213094725	0.000454765537458495	0.000704952846973329	0.000387700053199481	0.0169738902178785	0.0213391860512207	0.00928907932797907	0.00156882516882171	0.000838534782382725	0.00170995459608237	0.000356476779566984	0.000150332422278965	0.000563643971443647	0.0139239666949028	0.017205054806042	0.0135626749411411	8.75825663516004e-05	0.000237414934791001	0.000297776720121123	0.00151549466047638	0.00467440509754244	0.00743320176813146
chloramphenicol__cmlA	0	0	0	0	2.65118143815484e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000340820166011762	0	0.00153363123470728	0.000678159735919823	0.00117157980072708	0.00011221433144633	0	0	0.000903974899761729	0.00058230012966498	0.000181188087912353	0	2.45076786162517e-05	0.000162452180078464	0	1.1485452233512e-05	1.41753664220503e-05	0.00169375951886246	0.00132370428195588	0.00109367481210221	0	0	0	0.000165886246853986	0.000814149011445967	0.000878233454040084
chloramphenicol__cmrA	6.11930508282642e-05	0	8.45361433336286e-05	5.81810166784776e-05	0	4.95110634308638e-05	4.85191555172112e-05	0	0	2.85379820649893e-05	5.08407085185656e-05	0	0	0	0	0	0	0	0	0	4.14981922257805e-05	0	0	0	0	2.16854015209583e-05	0	6.4095276375072e-05	0	0	0	0	3.78849509175592e-05	2.99278894311378e-05	0	0	0	9.87437069849451e-06	0	0	3.69582377514473e-05	0	0	0	0	3.90776163652672e-05	2.80957144938892e-05	0
chloramphenicol__floR	4.77612641205911e-05	2.89244750108747e-05	0	0	0.000117375197334493	2.56702958824272e-05	0	7.69551553505329e-05	0	0	0.000132939135953487	0	0	0	9.51618657825076e-05	0	0	0.00023475001210113	0.00202820574068809	0.00377853179810776	0.00400807030641259	0.00562615087673642	0.00786112448772589	0.00816548605904037	0.078753175936677	0.0350967305768525	0.0487162484905211	0.000352346330187797	0.000180370542836859	7.0527600705276e-05	0.0278713842648266	0.032238711100732	0.0168838409847866	0.00153679288920697	0.00069310357318734	0.00231267957103524	0.000982760857216114	0.000188265631631915	0.000739792151686234	0.0170031483764152	0.0227011304028953	0.0177261930014658	3.77823240510685e-05	3.04514987581233e-05	8.91643145525088e-05	0.00258907216063839	0.0065301146196634	0.00983583845718194
fosfomycin__fosA	0	0	0	0	0	0	0	0	0	0.000288426645231267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosfomycin__fosB	0.000838353487447592	0.000531251705498674	0.000328636612573151	0.000467966084351968	0.000488563590205133	0	0.000368903239340179	0.000458575895731344	0.000282000121836458	0.000377962158458165	0.000687534573996181	0	0.000347931340152903	0.00110860338036823	0.000493179233496646	0.000520757390068345	0.00011287620116886	8.129057561902e-05	0.00103500445636153	0.000222389723410546	0.00076399637425778	0.00017949797867799	0.000543694860293083	0.000219942864004602	0.000275601124220643	0.000433116212876372	0.000424095160495538	0.000365164275276155	0.000820565308330491	0.000793329448195959	7.71392749069764e-05	0.000548717675431283	0.000612448244111544	0.000238812342195406	0.00023851050505178	0.000262636824505387	0.000590844845682249	0.000497906647716174	0.000503187120037266	0.000835569640967687	0.000226779806839423	0.000341967527876207	0.00061502991287334	0	0.000823213110957214	9.45304463485135e-05	0.000699566220543435	0.000578961450827215
fosfomycin__fosC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fosfomycin__fosX	0	0.000196033530613762	0.000163733161825133	9.88844887555845e-05	7.23799339999235e-05	0.000114364706668177	0	0	0.000100034209036733	0.000141576821738765	0.000346127245490068	0	2.09967835234551e-05	2.86502223993521e-05	7.71486005973002e-05	0	0	0	0	0	0	0.000176875881459922	7.01976613198141e-05	0	0.000176442563071919	3.3150946144671e-05	5.07260915744812e-05	0	0	0.000112610292855426	0	0.000296534784079566	0.000123482152050841	7.79282379795535e-05	9.0496190044973e-05	0	0	3.28997203172396e-05	0.000142978991275552	0	0	0.000163654649072014	0	0.000120529377176149	0.000171350909230569	9.04392698698322e-05	6.25736179489103e-05	0
fosmidomycin__rosA	0.00826625402013711	0.007234884490675	0.00756110523243432	0.00642890333834497	0.00731648771277468	0.00694198146635965	0.00898569193558006	0.0114129315306678	0.00129666271018736	0.00793029651240483	0.00663982003803692	0.00724710672687516	0.000893221244597729	0.000545644716471787	0.00090263070682039	0.00759459847683025	0.00750912555458205	0.00724548467167744	0.00557638342043682	0.00542344887595863	0.0064998200608292	0.00730594237316294	0.00770506369885752	0.00668319221458868	0.00365265143336638	0.00333802505549879	0.00441482376285027	0.00800223792676261	0.00720253999615863	0.00713282125692577	0.00526243442953398	0.00543246957470999	0.0060977706641566	0.00603918857126652	0.00669793830237202	0.00644252191416635	0.00155729126273118	0.00116276982409966	0.000951257967848063	0.006135111581848	0.00618819550816526	0.00865485029380138	0.00175902104792748	0.00958914502889843	0.00955602455057352	0.0042549070491389	0.00798772155443977	0.00779069318488828
fosmidomycin__rosB	0.00525645147279566	0.00465712226081748	0.0041425218597147	0.00336515744272092	0.00311241862341469	0.00388419545397645	0.00515020073208075	0.00616728291723943	0.000623755418674012	0.00325005160774125	0.00342383376444147	0.00429119987351323	0.000263885814146083	0.000302136571014526	0.000422677887611447	0.00339792003778552	0.00362043205739392	0.00282315828742118	0.00320468197308953	0.00288560278645932	0.00308798393370289	0.00448790429424128	0.00409204861113894	0.00352836844534678	0.00240545388494172	0.00173092208801559	0.00251665933362531	0.0037189894057796	0.00519528084171387	0.00462157803457959	0.0029353648286579	0.00293208996926598	0.00307775483077046	0.00369246904288882	0.00353583649523194	0.00335857916969216	0.000439930846980478	0.000462815162225028	0.000271500606027548	0.00351232595002035	0.00350426963565256	0.00400332525092104	0.00112015628974247	0.00428926344346413	0.00432696433009037	0.00202298905952804	0.0039494455066408	0.0034558292384404
fusaric-acid__fusB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
fusidic-acid__fusH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.48673321049926e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
kasugamycin__kasugamycin resistance protein ksgA	0	0	0	0.000127597309814898	0	6.20475185944479e-05	0.000138981610309374	6.2255687092856e-05	0	0.000476426845043983	8.17581061608242e-05	3.63778161370671e-05	0	3.90818418370649e-05	0	0	0	0	0.000119352992945592	0	0.000588565808086094	0	0	0	0.000205493280099124	4.72090396774211e-05	0	0	0	0	4.86947559547092e-05	8.11951636832488e-05	0	0	0	0	0	3.53560342775765e-05	0	0	2.92820080259694e-05	5.18872493394786e-05	0	0.00013382570083601	0	0	0	0
macrolide-lincosamide-streptogramin__ereA	0	0	0	0	0	0.000197680949019503	0	0.000109343615166781	0	0	0	0.000199764386890619	0	0	0	0	0	0	0	0	9.62125504905512e-05	0	0	0	2.62241421168513e-05	0.00014326572680691	0	0	0	9.62022346334219e-05	0	0	0	0	0	0	5.24355690695422e-05	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__ereB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__erm(31)	0	0	0	3.42203078008457e-05	0	0	0	0	0	0	5.30705641553448e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__erm(33)	0	0	0	0	0	0	0	0	0	0	7.03239574404157e-05	0	0	0	5.07773385709688e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.00126697139022e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__erm(34)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
macrolide-lincosamide-streptogramin__erm(35)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
